Customer - Street,Customer - city,Customer - ZIP,Customer - Name,Customer - Last name,Customer - Phone Number,Customer - Email,Customer - ID,Transaction - Date,Transaction - Product,Transaction - Category,Transaction - value
ul. Kamienna 107,Jaworzno,43-602,Renard,Majewski,67 975 21 06,RenardMajewski@einrot.com,37894106299,14/04/19,N08N70,Boots,77
ul. Sokola 77,Gdynia,81-077,Roksana,Dąbrowski,88 435 43 93,RoksanaDabrowski@cuvox.de,7778465099,18/01/17,BGU2P0,Dress,52
ul. Reja Mikołaja 49,Katowice,40-224,Izolda,Nowak,66 174 84 91,IzoldaNowak@teleworm.us,97507158599,27/10/17,GVEAE8,Dress,176
ul. Mrongowiusza Krzysztofa 40,Olsztyn,10-537,Ludwik,Kowalczyk,67 561 11 57,LudwikKowalczyk@superrito.com,80289532499,30/01/18,SUP53V,Dress,170
ul. Towarowa 144,Poznań,61-586,Fryderyka,Nowicka,51 696 91 76,FryderykaNowicka@gustr.com,67711375599,18/02/17,YUPRWQ,Bra,117
ul. Elekcyjna 1,Warszawa,01-123,Bonifacy,Wiśniewski,79 951 35 13,BonifacyWisniewski@superrito.com,56546817799,10/02/19,LKBAUJ,Skirt,46
ul. Wincentego 87,Warszawa,03-505,Eustachy,Kucharski,79 482 90 78,EustachyKucharski@superrito.com,37761177599,19/08/18,9ZTBGU,T-shirt,190
ul. Mysłowicka 48,Racibórz,47-404,Tobiasz,Dudek,51 264 64 91,TobiaszDudek@rhyta.com,1947603899,20/06/19,65ZL5E,Gloves,55
ul. Zakrzowska 87,Wrocław,51-318,Amadei,Borkowski,60 180 40 30,AmadeiBorkowski@cuvox.de,28649627799,11/07/19,UE8BLA,Jacket,100
Pl. Szembeka Piotra 6,Warszawa,04-142,Brygida,Pawłowska,78 680 33 70,BrygidaPawlowska@fleckens.hu,343490999,27/12/18,THO7GS,Shorts,316
ul. Finansowa 35,Łódź,93-420,Włodek,Szczepański,66 977 30 53,WlodekSzczepanski@fleckens.hu,33925505599,21/03/17,Z20WIQ,Skirt,90
ul. Jagodowa 57,Wrocław,53-007,Walentyna,Woźniak,66 940 65 96,WalentynaWozniak@superrito.com,26371452099,09/10/19,VMHUCH,Gloves,281
ul. Przyrzecze 49,Warszawa,03-107,Dobromił,Wieczorek,67 457 49 27,DobromilWieczorek@rhyta.com,2975736899,08/07/19,GGK9JS,T-shirt,54
ul. Partyzantów 141,Olsztyn,10-401,Gracja,Nowicka,53 424 93 30,GracjaNowicka@jourrapide.com,28263714799,18/07/17,BCVJOW,T-shirt,201
ul. Piaskowa 51,Lublin,20-420,Malina,Chmielewska,67 629 84 79,MalinaChmielewska@teleworm.us,88769795199,16/06/17,7RNNSW,Swimsuit,229
Pl. Rodła 99,Szczecin,70-419,Natasza,Wojciechowska,88 745 78 81,NataszaWojciechowska@cuvox.de,16886860699,03/01/18,OBX0JL,T-shirt,293
ul. Lesoka 110,Gdynia,81-574,Dobrosława,Michalska,78 339 97 61,DobroslawaMichalska@cuvox.de,69728821799,14/04/17,NJRVY9,Highheels,111
ul. Skałacka 118,Warszawa,02-978,Gerwazy,Majewski,51 741 44 54,GerwazyMajewski@fleckens.hu,4930852499,02/10/19,S8ZMOE,T-shirt,43
ul. Zwycięstwa 37,Koszalin,75-668,Katarzyna,Jabłońska,67 464 84 85,KatarzynaJablonska@armyspy.com,44969742799,18/09/18,0DAONL,Highheels,240
ul. Żeromskiego 149,Ostrołęka,07-417,Zuzanna,Walczak,51 901 51 69,ZuzannaWalczak@teleworm.us,76296036699,20/10/19,VVF7SM,Dress,305
ul. Czechowa Antoniego 5,Zabrze,41-807,Kacper,Sobczak,67 599 59 10,KacperSobczak@gustr.com,8840800399,09/04/18,OZ1Y5E,Dress,119
ul. Pułkownika Osmęckiego Kazimierza Iranka 41,Rzeszów,35-506,Piotr,Nowicki,72 392 87 38,PiotrNowicki@rhyta.com,70573899599,10/04/18,Q6QQYK,T-shirt,83
ul. Baśniowa 62,Częstochowa,42-280,Mieczysław,Król,53 278 30 62,MieczyslawKrol@teleworm.us,43252773299,20/07/18,A5RL09,T-shirt,335
ul. Miarki Karola 6,Świętochłowice,41-600,Radosława,Kowalska,79 817 24 60,RadoslawaKowalska@jourrapide.com,48301093399,20/11/17,NAX9ZS,T-shirt,59
ul. Kutnowska 150,Łódź,93-485,Krystiana,Kamińska,79 218 05 74,KrystianaKaminska@gustr.com,17718100299,30/12/18,0QWACO,Skirt,149
ul. Cisowska 140,Gdynia,81-005,Sylwia,Jabłońska,78 161 29 36,SylwiaJablonska@teleworm.us,33766520099,22/05/18,H5H5T8,Dress,281
ul. Kąkolowa 78,Warszawa,04-842,Serafin,Gorski,51 525 20 45,SerafinGorski@jourrapide.com,41789904799,12/01/19,HW491Y,T-shirt,268
ul. Gieryna Narcyza 92,Bydgoszcz,85-795,Wawrzyniec,Zawadzki,51 698 82 78,WawrzyniecZawadzki@armyspy.com,63747741499,07/04/17,0G64E9,Jacket,197
ul. Dobra 46,Warszawa,00-344,Halina,Wysocka,53 289 34 22,HalinaWysocka@armyspy.com,62968422799,17/07/19,UPQJQ4,Shoes,346
ul. Tatarska 65,Wrocław,52-119,Mirosław,Dąbrowski,69 361 91 00,MiroslawDabrowski@teleworm.us,74252024499,16/04/19,SQXP2G,Hoodies,192
ul. Ozimska 112,Opole,45-309,Dominika,Wiśniewska,78 790 28 14,DominikaWisniewska@fleckens.hu,27508112799,02/01/19,XA167N,T-shirt,273
ul. Szczupakowa 115,Bydgoszcz,85-435,Izolda,Tomaszewska,78 828 34 26,IzoldaTomaszewska@jourrapide.com,41950905499,09/11/17,6JO9EU,Sunglasses,213
ul. Tomaszowska 87,Łódź,93-231,Augustyna,Kozłowska,51 280 74 23,AugustynaKozlowska@teleworm.us,63499641799,06/04/18,JFV4T4,Bra,51
ul. Piastowska 94,Koszalin,75-400,Beata,Chmielewska,60 514 84 30,BeataChmielewska@cuvox.de,92372958099,11/05/19,4H4VJ2,Jacket,346
ul. Grodzisko 22,Kraków,30-398,Maryla,Pawłowska,66 475 06 88,MarylaPawlowska@cuvox.de,39444383199,23/10/17,PRNPF9,Jacket,327
ul. Zamieniecka 16,Warszawa,04-158,Agnieszka,Borkowska,60 586 89 35,AgnieszkaBorkowska@einrot.com,91825511199,27/06/17,BUI0P5,Boots,244
ul. Golkowicka 105,Kraków,30-699,Marcelina,Majewska,60 798 20 55,MarcelinaMajewska@dayrep.com,8285701499,14/07/19,6SIVXO,Dress,274
ul. Kłosowa 143,Kędzierzyn-Koźle,47-206,Jerzy,Kucharski,78 296 03 38,JerzyKucharski@einrot.com,81655173399,13/07/17,HR4NS0,Hoodies,107
ul. Chwałęcicka 11,Rybnik,44-207,Felicyta,Jabłońska,69 989 83 64,FelicytaJablonska@rhyta.com,90370174099,25/12/19,W0URMQ,Jeans,332
ul. Bolesława Chrobrego 1,Ruda Śląska,41-717,Julitta,Dudek,53 767 83 16,JulittaDudek@gustr.com,14303709699,06/05/19,UPQJQ4,Shoes,346
ul. Okrzei Stefana 127,Warszawa,03-710,Ludwika,Symanska,66 816 95 16,LudwikaSymanska@cuvox.de,Customer - ID,Transaction - Date,Transaction - Product,Transaction - Category,Transaction - value
ul. Zabłocie 38,Kraków,30-701,Kondrat,Woźniak,72 903 08 60,KondratWozniak@jourrapide.com,24749330199,25/03/18,1ERCMS,Skirt,224
ul. Pola Wincentego 145,Warszawa,01-100,Lucyna,Gorska,79 214 53 13,LucynaGorska@superrito.com,34889618499,18/05/18,WYYBPN,Boots,195
ul. Wandy 32,Rzeszów,35-302,Kinga,Kamińska,69 477 69 46,KingaKaminska@armyspy.com,38218283199,17/07/19,533N6N,Shoes,104
ul. Początkowa 65,Warszawa,04-984,Mateusz,Gorski,78 422 48 04,MateuszGorski@fleckens.hu,89659950099,03/02/19,8SA5Q1,Longcoat,238
ul. Kazimierzowska 127,Warszawa,02-518,Patrycja,Duda,67 548 85 16,PatrycjaDuda@superrito.com,95793856699,15/10/19,FKHS91,Dress,78
ul. Biskupa Dominika 144,Gdynia,81-402,Celina,Czerwinska,60 872 02 16,CelinaCzerwinska@teleworm.us,62673799999,19/04/18,P55DSK,Shoes,211
ul. Rosseta Edwarda 28,Łódź,93-229,Jarosław,Kaczmarek,66 832 23 22,JaroslawKaczmarek@jourrapide.com,50296250799,11/09/17,7HF2YV,Skirt,224
ul. Pomorska 57,Łódź,90-235,Genowefa,Szczepańska,53 654 57 60,GenowefaSzczepanska@gustr.com,94592148299,29/04/17,K9FI4E,Skirt,250
ul. Okoliczna 26,Warszawa,01-359,Bartłomiej,Walczak,53 554 50 50,BartlomiejWalczak@cuvox.de,33808687199,18/08/19,MB7SHL,T-shirt,226
Al. Odrowąża Józefa 80,Łódź,91-134,Urszula,Symanska,72 347 58 24,UrszulaSymanska@teleworm.us,81641866799,04/09/17,387EN1,Poloshirt,76
ul. Staszica Stanisława 85,Łódź,91-763,Szczęsny,Grabowski,67 656 82 70,SzczesnyGrabowski@jourrapide.com,75715771099,26/12/17,JS62RN,T-shirt,282
ul. Sejmikowa 16,Warszawa,04-602,Jacenty,Wiśniewski,72 930 61 22,JacentyWisniewski@teleworm.us,26773604599,22/07/19,DW3RSO,Jeans,266
ul. Janinówka 10,Warszawa,03-562,Augustyn,Sokołowski,69 235 20 18,AugustynSokolowski@teleworm.us,25273425899,13/01/17,XNKW0I,Highheels,192
ul. Hucisko 13,Warszawa,01-473,Czesława,Jaworska,53 338 99 40,CzeslawaJaworska@rhyta.com,12679803599,24/10/18,LZ0S76,Leatherjackets,79
ul. Foremna 139,Łódź,93-425,Walentyna,Kowalczyk,79 535 80 31,WalentynaKowalczyk@gustr.com,53305502799,28/01/18,ULMOCE,Jacket,161
ul. Czaki Hanki 91,Warszawa,01-588,Marzena,Jasińska,66 948 22 75,MarzenaJasinska@teleworm.us,26960792699,23/12/18,QYO6XG,T-shirt,303
ul. Reduta 138,Kraków,31-241,Jarosława,Wiśniewska,78 864 51 72,JaroslawaWisniewska@armyspy.com,57810545799,16/07/19,S01TJX,Skirt,109
ul. Świętej Doroty 109,Wrocław,50-070,Luiza,Sokołowska,88 335 38 76,LuizaSokolowska@rhyta.com,32315715899,01/03/18,O10UVN,Sweater,101
ul. Łopianowa 62,Wrocław,51-180,Lechosława,Zając,78 628 27 91,LechoslawaZajac@jourrapide.com,79676901699,27/12/19,4X9OEN,Shorts,230
ul. Jaskrów 89,Katowice,40-750,Włodek,Majewski,78 863 24 12,WlodekMajewski@armyspy.com,28695093199,16/04/18,3M55ZM,Jacket,162
ul. Dekerta Jana 73,Rzeszów,35-030,Halina,Jasińska,78 366 86 00,HalinaJasinska@armyspy.com,79344159499,21/08/18,VMHUCH,Gloves,281
ul. Derby 76,Warszawa,03-287,Teodozja,Borkowska,72 612 05 58,TeodozjaBorkowska@gustr.com,19677434199,19/04/19,XJSIXO,T-shirt,67
ul. Gałczyńskiego Konstantego Ildefonsa 146,Jastrzębie-Zdrój,44-335,Albina,Pawłowska,51 783 41 35,AlbinaPawlowska@einrot.com,91704638599,14/06/18,6GY39Z,Jeans,111
ul. Osiecka 22,Wrocław,51-127,Wera,Król,88 752 86 49,WeraKrol@rhyta.com,66457303199,08/11/19,69BIQI,Skirt,58
ul. Dożynkowa 141,Olsztyn,10-858,Radomił,Gorski,69 105 38 91,RadomilGorski@jourrapide.com,40705033999,07/04/19,RHWQRK,Dress,90
ul. Dzielna 37,Kraków,31-348,Bożena,Sobczak,72 144 36 92,BozenaSobczak@einrot.com,78547146899,31/12/19,MJAPRV,T-shirt,252
ul. Gołębiowska 80,Radom,26-615,Dobrosław,Kaczmarek,88 965 13 80,DobroslawKaczmarek@dayrep.com,94579462699,10/10/17,QTLDD4,Boots,283
ul. Bułgarska 13,Poznań,60-382,Klementyna,Borkowska,79 662 62 07,KlementynaBorkowska@jourrapide.com,17656920999,22/12/17,GY0W75,Hat,113
ul. Nowy Świat 102,Legnica,59-202,Matylda,Ostrowska,79 371 27 87,MatyldaOstrowska@superrito.com,99334303199,22/10/18,K7RCX5,Highheels,349
ul. Dunikowskiego Xawerego 111,Bydgoszcz,85-863,Adrianna,Michalska,78 729 43 35,AdriannaMichalska@fleckens.hu,92951558499,16/04/19,EIA0BC,Sweater,124
ul. Zwierzyniecka 116,Kraków,31-105,Stefania,Kalinowska,66 658 41 43,StefaniaKalinowska@superrito.com,85688738999,16/07/17,EP896Q,Dress,58
ul. Belgijska 122,Tarnowskie Góry,42-612,Nadzieja,Gorska,53 490 33 10,NadziejaGorska@superrito.com,99554322699,12/04/17,WEC1FS,T-shirt,168
ul. Śniadeckich Jędrzeja i Jana 19,Wrocław,51-604,Gabriela,Piotrowska,60 641 23 91,GabrielaPiotrowska@armyspy.com,83390581199,14/08/19,UWRKFS,Sweater,75
ul. Grzybowska 109,Zabrze,41-808,Rajmund,Kozłowski,69 248 62 69,RajmundKozlowski@teleworm.us,33506326099,22/02/18,V9QI22,Sweater,302
ul. Biskupia Góra 62,Gdańsk,80-815,Hanna,Adamczyk,69 527 59 09,HannaAdamczyk@fleckens.hu,85298718199,14/05/19,UPYRQT,T-shirt,166
ul. Nałęczowska 74,Poznań,60-472,Edyta,Wiśniewska,78 244 97 54,EdytaWisniewska@superrito.com,38595989899,06/02/17,N2FP12,Dress,258
ul. Piechurów 24,Warszawa,04-696,Wawrzyniec,Czerwinski,51 950 05 81,WawrzyniecCzerwinski@dayrep.com,91309253999,17/04/19,IRKDLT,Skirt,47
ul. Białoszewskiego Mirona 135,Częstochowa,42-209,Kasia,Nowakowska,60 821 15 57,KasiaNowakowska@superrito.com,72652127299,16/06/19,TQ6YXO,Swimsuit,164
ul. Szafirów 85,Koszalin,75-813,Asia,Kowalczyk,78 198 85 46,AsiaKowalczyk@cuvox.de,72425944299,25/04/17,3M55ZM,Jacket,162
ul. Kruczkowskiego Leona 119,Dąbrowa Górnicza,41-300,Konstancja,Pawlak,60 594 03 70,KonstancjaPawlak@fleckens.hu,90717380099,26/09/17,CZYN7R,Leatherjackets,248
ul. Kręta 113,Ruda Śląska,41-717,Martyna,Majewska,72 330 88 91,MartynaMajewska@armyspy.com,39733338899,30/06/17,KD8H9E,Jeans,342
ul. Dębicka 67,Rzeszów,35-503,Piotr,Tomaszewski,78 722 36 86,PiotrTomaszewski@armyspy.com,5681375599,21/07/19,A5RL09,T-shirt,335
ul. Krótka 117,Racibórz,47-403,Ziemowit,Dąbrowski,88 214 65 96,ZiemowitDabrowski@rhyta.com,7655866899,07/09/19,86E59V,Sweater,77
ul. Władysława Łokietka 124,Brzeg,49-300,Leokadia,Duda,88 838 38 75,LeokadiaDuda@gustr.com,3613777499,02/10/17,899N3F,Poloshirt,222
ul. Drogistów 57,Warszawa,04-444,Wojciecha,Wysocka,51 284 59 91,WojciechaWysocka@teleworm.us,93952322199,22/08/19,64PBD9,Jacket,159
ul. Batorego Stefana 56,Lublin,20-812,Teodozja,Jaworska,60 183 62 36,TeodozjaJaworska@cuvox.de,88266768599,13/09/18,O0KMRB,Sweater,110
ul. Fabryczna 71,Szczecin,71-827,Walery,Zielinski,53 328 80 69,WaleryZielinski@superrito.com,55873167499,16/01/18,GGK9JS,T-shirt,54
ul. Drobna 12,Bydgoszcz,85-345,Kaja,Grabowska,72 925 91 47,KajaGrabowska@superrito.com,20527733599,06/11/19,6XYYIF,Sweater,231
ul. Generała Maczka Stanisława 58,Kielce,25-231,Jadwiga,Kwiatkowska,69 516 24 28,JadwigaKwiatkowska@dayrep.com,25398869299,21/04/17,OBX0JL,T-shirt,293
ul. Lenartowicza Teofila 72,Warszawa,02-618,Sławomira,Adamczyk,53 346 44 72,SlawomiraAdamczyk@cuvox.de,6901425699,01/02/18,9DTVW6,T-shirt,42
ul. Kościuszki Tadeusza 4,Wrocław,50-038,Bolesława,Piotrowska,72 227 03 32,BoleslawaPiotrowska@rhyta.com,56961503799,09/03/18,VKR6T1,Highheels,267
ul. Dywizjonu 113,Gdańsk,80-964,Albina,Wysocka,60 566 88 19,AlbinaWysocka@jourrapide.com,28994335299,20/12/17,BEFCRO,Jacket,44
ul. Napoleońska 34,Glinianka,05-408,Ruta,Pawłowska,72 488 45 07,RutaPawlowska@cuvox.de,83217831699,26/04/17,Y4NFKP,Boots,120
ul. Sikorskiego 92,Szczytno,12-102,Albina,Jabłońska,53 240 42 10,AlbinaJablonska@jourrapide.com,76579348199,22/11/17,6SIVXO,Dress,274
ul. Niegolewskich Andrzeja i Władysława 108,Poznań,60-228,Bartosz,Kowalski,67 722 56 77,BartoszKowalski@dayrep.com,95959951299,01/02/18,F98A6H,Dress,216
ul. Połtawska 53,Koszalin,75-072,Wincenty,Jaworski,72 120 24 89,WincentyJaworski@gustr.com,47552518899,13/07/19,PWNVBV,Shorts,278
ul. Czeska 68,Białystok,15-625,Urszula,Dudek,72 983 61 86,UrszulaDudek@superrito.com,76680847299,02/11/18,HTYEOB,Dress,247
ul. Kowalskiego Aleksandra 66,Warszawa,03-288,Ela,Chmielewska,69 196 84 15,ElaChmielewska@gustr.com,28215100799,24/09/17,W30HX8,Dress,249
ul. Nauczycielska 55,Warszawa,03-689,Radomiła,Czerwinska,72 763 74 36,RadomilaCzerwinska@superrito.com,1904675899,30/06/19,C1HO43,T-shirt,275
ul. Starogajowa 8,Wrocław,54-047,Irenka,Walczak,51 343 75 17,IrenkaWalczak@teleworm.us,82896034299,20/12/18,VMHUCH,Gloves,281
ul. Kopernika 115,Olsztyn,10-580,Elżbieta,Wiśniewska,53 310 48 14,ElzbietaWisniewska@armyspy.com,68490177599,13/09/17,SPZMMU,Poloshirt,334
ul. Celownicza 42,Białystok,15-394,Angelika,Pawłowska,67 940 58 26,AngelikaPawlowska@dayrep.com,48789589499,21/05/17,JM99DI,Poloshirt,46
ul. Kazimierzowska 78,Warszawa,02-543,Walerian,Maciejewski,72 476 99 26,WalerianMaciejewski@jourrapide.com,31723733899,19/05/19,56CE6R,Dress,181
ul. Wodzickich 135,Kraków,31-999,Konstancja,Kaczmarek,79 793 36 98,KonstancjaKaczmarek@fleckens.hu,75203840399,18/09/19,7Z6EWO,Hat,102
ul. Orlika Ruckemana Wilhelma 146,Lublin,20-244,Weronika,Kamińska,60 200 46 33,WeronikaKaminska@cuvox.de,98309413999,28/06/18,0G8KAL,Jacket,196
ul. Powodowska 77,Warszawa,03-799,Augustyna,Nowak,79 312 84 15,AugustynaNowak@jourrapide.com,57506149499,01/04/17,0DAONL,Highheels,240
ul. Orzechowa 3,Koszalin,75-637,Julita,Król,67 841 84 38,JulitaKrol@gustr.com,23848157599,01/11/19,SH9PTS,Shorts,307
ul. Sienna 7,Kielce,25-725,Joasia,Kamińska,88 489 64 94,JoasiaKaminska@jourrapide.com,83360049799,03/01/18,KES2H6,Hoodies,100
ul. Królewska 133,Jaworzno,43-600,Łukasz,Sobczak,72 140 68 42,LukaszSobczak@cuvox.de,4827384899,11/12/19,PRNPF9,Jacket,327
ul. Zwierzyniecka 39,Białystok,15-312,Radosława,Zawadzka,60 323 66 40,RadoslawaZawadzka@jourrapide.com,54805798299,12/01/17,F08BOA,Shoes,302
ul. Tuwima Juliana 30,Rzeszów,35-211,Ludmiła,Adamska,60 361 35 70,LudmilaAdamska@jourrapide.com,96548147199,27/08/19,OK5YAZ,T-shirt,72
Pl. Strzegomski 8,Wrocław,53-681,Amadej,Nowakowski,66 560 92 89,AmadejNowakowski@jourrapide.com,40349729099,23/03/19,ONJNR1,T-shirt,135
ul. Mickiewicza 12,Piechowice,58-573,Ksawery,Czerwinski,60 521 58 69,KsaweryCzerwinski@superrito.com,62774066799,28/06/17,QINSUV,Coat,203
ul. Miedziana 137,Gdańsk,80-267,Ksenia,Rutkowska,66 163 33 04,KseniaRutkowska@einrot.com,93497694699,21/06/19,64PBD9,Jacket,159
ul. Jabłoni 96,Gliwice,44-105,Roksana,Zając,78 732 66 67,RoksanaZajac@dayrep.com,43424300099,02/11/17,OK5YAZ,T-shirt,72
ul. Słowackiego 9,Piotrków Trybunalski,97-300,Karina,Michalska,88 526 83 49,KarinaMichalska@einrot.com,53543530299,16/09/18,5MQS4M,Bra,101
ul. Wioślarska 5,Olsztyn,10-192,Maksym,Walczak,66 376 35 24,MaksymWalczak@superrito.com,30776772099,11/08/18,8RMOSG,Coat,312
ul. Wiejska 74,Jastrzębie-Zdrój,44-338,Ludmiła,Michalska,51 981 78 78,LudmilaMichalska@dayrep.com,13693909799,13/10/19,QZOTNJ,Shoes,62
ul. Sienkiewicza Henryka 121,Łódź,90-318,Stanisława,Kalinowska,51 840 31 29,StanislawaKalinowska@teleworm.us,81489204699,11/09/17,HBVQT3,Gloves,106
ul. Budowlana 118,Wrocław,53-241,Kaja,Wiśniewska,66 651 97 79,KajaWisniewska@dayrep.com,75713693599,17/01/18,3N00LW,Skirt,104
ul. Zespołowa 69,Warszawa,04-958,Jolanta,Duda,60 460 51 72,JolantaDuda@einrot.com,20550147199,20/01/18,JFV4T4,Bra,51
Al. Łani 104,Chorzów,41-500,Małgorzata,Tomaszewska,72 639 71 59,MalgorzataTomaszewska@cuvox.de,5267559299,30/12/19,792HO9,Jeans,170
ul. Lelewela Joachima 70,Opole,45-856,Mirosław,Kowalski,72 734 74 41,MiroslawKowalski@teleworm.us,87496929499,19/06/17,LX7Q6B,Dress,175
ul. Szaserów 53,Warszawa,04-335,Mieszko,Król,88 284 29 87,MieszkoKrol@gustr.com,50520832099,18/01/19,D8GI28,Shorts,299
ul. Kaznodziejska 140,Gdańsk,80-811,Szymon,Wieczorek,67 855 76 54,SzymonWieczorek@superrito.com,78372149899,13/12/17,9ZTBGU,T-shirt,190
ul. Szpitalna 25,Szczecin,70-116,Lesław,Pawlak,53 953 57 25,LeslawPawlak@einrot.com,44345821299,04/08/17,UPYRQT,T-shirt,166
ul. Potokowa 54,Wrocław,54-105,Joasia,Szczepańska,79 231 08 10,JoasiaSzczepanska@teleworm.us,57619173699,20/12/18,FZ034T,T-shirt,303
ul. Jasna 23,Jastrzębie-Zdrój,44-335,Dominika,Szczepańska,66 257 85 99,DominikaSzczepanska@gustr.com,66520304999,15/11/19,U0O35J,T-shirt,214
ul. Wiktora Jana 53,Opole,45-532,Gabryŝ,Pawlak,72 931 65 97,GabrysPawlak@einrot.com,69490938599,04/09/17,DU1VY1,T-shirt,147
ul. Wojciecha z Brudzewa 25,Wrocław,51-601,Frydryk,Kamiński,78 331 34 11,FrydrykKaminski@armyspy.com,76828174699,27/01/17,0G8KAL,Jacket,196
ul. Liliowa 120,Brzeg,49-300,Klementyna,Nowak,69 658 91 13,KlementynaNowak@cuvox.de,38905568599,10/09/19,MBASZ9,Shirt,244
ul. Doktora Rostka Józefa 127,Chorzów,41-500,Izabella,Tomaszewska,66 447 72 57,IzabellaTomaszewska@teleworm.us,66835985699,07/03/17,QGF4A7,Jacket,276
ul. Rataja Macieja 34,Lublin,20-270,Jarogniew,Borkowski,67 931 23 47,JarogniewBorkowski@jourrapide.com,59716839499,18/07/18,CMBRCT,Dress,238
ul. Mickiewicza Adama 94,Sopot,81-866,Zuzanna,Zając,72 485 90 80,ZuzannaZajac@gustr.com,1552372799,02/03/18,J6SOHG,Sweater,206
ul. Brzozy Teofila 75,Rybnik,44-213,Adrianna,Woźniak,79 519 53 27,AdriannaWozniak@superrito.com,98315097699,26/09/19,GGK9JS,T-shirt,54
ul. Kaczeńca 63,Warszawa,04-516,Mateusz,Wysocki,66 940 51 98,MateuszWysocki@cuvox.de,49361986999,22/05/19,792HO9,Jeans,170
ul. Goduli Karola 144,Gliwice,44-103,Weronika,Zając,60 426 03 76,WeronikaZajac@cuvox.de,38523467599,10/02/19,NV4K1B,Sweater,200
ul. Kartuska 44,Gdańsk,80-103,Radomiła,Zając,78 719 10 46,RadomilaZajac@cuvox.de,55891547499,30/07/17,C22YOU,Boots,234
ul. Darwina Karola 81,Kraków,31-764,Felicyta,Szczepańska,79 913 87 00,FelicytaSzczepanska@superrito.com,26809429199,02/10/18,4QEBEJ,Bra,134
Al. Krakowska 141,Warszawa,02-275,Wincenty,Dudek,60 207 64 64,WincentyDudek@rhyta.com,50645238699,25/10/17,RHWQRK,Dress,90
ul. Paryska 115,Wrocław,51-215,Wincenty,Zając,51 506 99 72,WincentyZajac@einrot.com,Customer - ID,Transaction - Date,Transaction - Product,Transaction - Category,Transaction - value
ul. Demokratyczna 66,Łódź,93-348,Teodozja,Rutkowska,69 981 81 48,TeodozjaRutkowska@teleworm.us,24749330199,25/03/18,1ERCMS,Skirt,224
ul. Groteski 126,Warszawa,01-935,Wiktoria,Jaworska,67 343 14 63,WiktoriaJaworska@superrito.com,34889618499,18/05/18,WYYBPN,Boots,195
ul. Cygański Las 112,Bielsko-Biała,43-309,Tymon,Kozłowski,60 143 67 52,TymonKozlowski@rhyta.com,38218283199,17/07/19,533N6N,Shoes,104
ul. Krupanka Henryka 87,Siemianowice Śląskie,41-103,Dobromił,Nowicki,53 951 19 42,DobromilNowicki@rhyta.com,89659950099,03/02/19,8SA5Q1,Longcoat,238
ul. Magnolii 127,Rzeszów,35-604,Felicyta,Adamczyk,51 778 36 00,FelicytaAdamczyk@dayrep.com,95793856699,15/10/19,FKHS91,Dress,78
ul. Juranda 23,Białystok,15-541,Kazimiera,Szczepańska,79 597 11 66,KazimieraSzczepanska@gustr.com,62673799999,19/04/18,P55DSK,Shoes,211
ul. Buchalików 77,Rybnik,44-251,Krystiana,Duda,69 347 31 93,KrystianaDuda@teleworm.us,50296250799,11/09/17,7HF2YV,Skirt,224
ul. Zagrabowicka 111,Kielce,25-851,Dorota,Adamska,69 608 04 06,DorotaAdamska@einrot.com,94592148299,29/04/17,K9FI4E,Skirt,250
ul. Leńskiego Juliana 96,Poznań,61-679,Beata,Tomaszewska,51 978 35 15,BeataTomaszewska@teleworm.us,33808687199,18/08/19,MB7SHL,T-shirt,226
ul. Szczepankowo 58,Poznań,61-311,Ania,Ostrowska,53 900 16 69,AniaOstrowska@gustr.com,81641866799,04/09/17,387EN1,Poloshirt,76
ul. Powstańców 100,Boronów,42-283,Halina,Majewska,51 605 99 53,HalinaMajewska@fleckens.hu,75715771099,26/12/17,JS62RN,T-shirt,282
ul. Benisza Adama 87,Kędzierzyn-Koźle,47-232,Kasper,Piotrowski,79 330 51 98,KasperPiotrowski@superrito.com,26773604599,22/07/19,DW3RSO,Jeans,266
Al. Pułkownika Beliny Prażmowskiego Władysława 25,Kraków,31-514,Czcibor,Maciejewski,51 884 32 84,CzciborMaciejewski@rhyta.com,25273425899,13/01/17,XNKW0I,Highheels,192
ul. Błędowska 139,Dąbrowa Górnicza,41-300,Benedykta,Jaworska,66 548 07 75,BenedyktaJaworska@jourrapide.com,12679803599,24/10/18,LZ0S76,Leatherjackets,79
ul. Kosiby Aleksandra 61,Wrocław,51-621,Walenty,Wieczorek,78 662 43 27,WalentyWieczorek@armyspy.com,53305502799,28/01/18,ULMOCE,Jacket,161
ul. Józefa Wąsika 98,Gdańsk,80-180,Felicja,Sokołowska,88 508 59 62,FelicjaSokolowska@jourrapide.com,26960792699,23/12/18,QYO6XG,T-shirt,303
ul. Panieńska 27,Warszawa,03-704,Teofil,Sawicki,79 287 27 68,TeofilSawicki@teleworm.us,57810545799,16/07/19,S01TJX,Skirt,109
ul. Gojawiczyńskiej Poli 55,Kędzierzyn-Koźle,47-230,Gustaw,Pawłowski,51 910 02 03,GustawPawlowski@dayrep.com,32315715899,01/03/18,O10UVN,Sweater,101
ul. Radzymińska 121,Warszawa,03-512,Ludmita,Kowalczyk,78 496 49 98,LudmitaKowalczyk@einrot.com,79676901699,27/12/19,4X9OEN,Shorts,230
ul. Liskowska 4,Szczecin,70-786,Frydrych,Woźniak,78 993 56 91,FrydrychWozniak@superrito.com,28695093199,16/04/18,3M55ZM,Jacket,162
